,instant,date,season,year,month,hr,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_rental,category_days
6401,6402,2011-09-29,Winter,2011,September,7,Yes,Thursday,Workingday,Clear,24.599999999999998,27.275,88.0,8.9981,14,269,283,weekdays
6402,6403,2011-09-29,Winter,2011,September,8,Yes,Thursday,Workingday,Clear,24.599999999999998,28.03,83.0,0.0,29,402,431,weekdays
6403,6404,2011-09-29,Winter,2011,September,9,Yes,Thursday,Workingday,Clear,25.419999999999998,29.544999999999998,78.0,16.997899999999998,27,198,225,weekdays
6404,6405,2011-09-29,Winter,2011,September,10,Yes,Thursday,Workingday,Clear,26.240000000000002,30.305,65.0,12.998000000000001,24,103,127,weekdays
6405,6406,2011-09-29,Winter,2011,September,11,Yes,Thursday,Workingday,Clear,25.419999999999998,30.305,61.0,12.998000000000001,36,122,158,weekdays
6406,6407,2011-09-29,Winter,2011,September,12,Yes,Thursday,Workingday,Clear,27.060000000000002,31.06,61.0,11.0014,38,157,195,weekdays
6407,6408,2011-09-29,Winter,2011,September,13,Yes,Thursday,Workingday,Clear,26.240000000000002,31.06,61.0,12.998000000000001,36,175,211,weekdays
6408,6409,2011-09-29,Winter,2011,September,14,Yes,Thursday,Workingday,Clear,27.880000000000003,31.819999999999997,51.0,19.999499999999998,33,134,167,weekdays
6409,6410,2011-09-29,Winter,2011,September,15,Yes,Thursday,Workingday,Clear,27.880000000000003,31.819999999999997,45.0,26.0027,42,185,227,weekdays
6410,6411,2011-09-29,Winter,2011,September,16,Yes,Thursday,Workingday,Clear,27.880000000000003,31.819999999999997,41.0,23.9994,64,227,291,weekdays
6411,6412,2011-09-29,Winter,2011,September,17,Yes,Thursday,Workingday,Clear,27.060000000000002,31.06,47.0,19.999499999999998,62,527,589,weekdays
6412,6413,2011-09-29,Winter,2011,September,18,Yes,Thursday,Workingday,Clear,26.240000000000002,31.06,41.0,15.001299999999999,84,500,584,weekdays
6413,6414,2011-09-29,Winter,2011,September,19,Yes,Thursday,Workingday,Clear,25.419999999999998,31.06,50.0,6.0032,36,348,384,weekdays
6414,6415,2011-09-29,Winter,2011,September,20,Yes,Thursday,Workingday,Clear,24.599999999999998,31.06,53.0,6.0032,39,234,273,weekdays
6415,6416,2011-09-29,Winter,2011,September,21,Yes,Thursday,Workingday,Clear,23.779999999999998,27.275,56.00000000000001,0.0,30,195,225,weekdays
6416,6417,2011-09-29,Winter,2011,September,22,Yes,Thursday,Workingday,Clear,22.96,26.515,68.0,0.0,25,150,175,weekdays
6417,6418,2011-09-29,Winter,2011,September,23,Yes,Thursday,Workingday,Clear,21.32,25.0,77.0,7.0015,17,64,81,weekdays
6418,6419,2011-09-30,Winter,2011,September,0,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,7.0015,7,53,60,weekdays
6419,6420,2011-09-30,Winter,2011,September,1,Yes,Friday,Workingday,Clear,21.32,25.0,77.0,6.0032,5,18,23,weekdays
6420,6421,2011-09-30,Winter,2011,September,2,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,7.0015,6,9,15,weekdays
6421,6422,2011-09-30,Winter,2011,September,3,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,7.0015,0,3,3,weekdays
6422,6423,2011-09-30,Winter,2011,September,4,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,12.998000000000001,2,6,8,weekdays
6423,6424,2011-09-30,Winter,2011,September,5,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,12.998000000000001,3,23,26,weekdays
6424,6425,2011-09-30,Winter,2011,September,6,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,15.001299999999999,0,98,98,weekdays
6425,6426,2011-09-30,Winter,2011,September,7,Yes,Friday,Workingday,Clear,21.32,25.0,83.0,15.001299999999999,14,283,297,weekdays
6426,6427,2011-09-30,Winter,2011,September,8,Yes,Friday,Workingday,Clear,22.14,25.759999999999998,77.0,8.9981,31,425,456,weekdays
6427,6428,2011-09-30,Winter,2011,September,9,Yes,Friday,Workingday,Clear,22.96,26.515,73.0,12.998000000000001,23,214,237,weekdays
6428,6429,2011-09-30,Winter,2011,September,10,Yes,Friday,Workingday,Clear,24.599999999999998,30.305,64.0,0.0,46,122,168,weekdays
6429,6430,2011-09-30,Winter,2011,September,11,Yes,Friday,Workingday,Clear,26.240000000000002,31.06,56.99999999999999,6.0032,49,168,217,weekdays
6430,6431,2011-09-30,Winter,2011,September,12,Yes,Friday,Workingday,Misty,26.240000000000002,31.06,56.99999999999999,12.998000000000001,59,195,254,weekdays
6431,6432,2011-09-30,Winter,2011,September,13,Yes,Friday,Workingday,Misty,27.060000000000002,31.06,47.0,22.0028,72,194,266,weekdays
6432,6433,2011-09-30,Winter,2011,September,14,Yes,Friday,Workingday,Misty,26.240000000000002,31.06,47.0,19.999499999999998,93,173,266,weekdays
6433,6434,2011-09-30,Winter,2011,September,15,Yes,Friday,Workingday,Clear,26.240000000000002,31.06,50.0,19.0012,52,193,245,weekdays
6434,6435,2011-09-30,Winter,2011,September,16,Yes,Friday,Workingday,Clear,25.419999999999998,31.06,53.0,15.001299999999999,62,298,360,weekdays
6435,6436,2011-09-30,Winter,2011,September,17,Yes,Friday,Workingday,Clear,25.419999999999998,31.06,53.0,12.998000000000001,94,497,591,weekdays
6436,6437,2011-09-30,Winter,2011,September,18,Yes,Friday,Workingday,Clear,23.779999999999998,27.275,49.0,23.9994,62,449,511,weekdays
6437,6438,2011-09-30,Winter,2011,September,19,Yes,Friday,Workingday,Clear,22.14,25.759999999999998,52.0,19.0012,42,332,374,weekdays
6438,6439,2011-09-30,Winter,2011,September,20,Yes,Friday,Workingday,Clear,22.14,25.759999999999998,52.0,19.0012,28,202,230,weekdays
6439,6440,2011-09-30,Winter,2011,September,21,Yes,Friday,Workingday,Clear,21.32,25.0,55.00000000000001,12.998000000000001,27,179,206,weekdays
6440,6441,2011-09-30,Winter,2011,September,22,Yes,Friday,Workingday,Clear,21.32,25.0,55.00000000000001,22.0028,30,129,159,weekdays
6441,6442,2011-09-30,Winter,2011,September,23,Yes,Friday,Workingday,Clear,21.32,25.0,55.00000000000001,22.0028,23,109,132,weekdays
6442,6443,2011-10-01,Winter,2011,October,0,Yes,Saturday,Weekend,Clear,20.5,24.240000000000002,63.0,26.0027,24,106,130,weekends
6443,6444,2011-10-01,Winter,2011,October,1,Yes,Saturday,Weekend,Clear,19.68,23.485,67.0,22.0028,11,47,58,weekends
6444,6445,2011-10-01,Winter,2011,October,2,Yes,Saturday,Weekend,Clear,18.86,22.725,63.0,27.999299999999998,21,46,67,weekends
6445,6446,2011-10-01,Winter,2011,October,3,Yes,Saturday,Weekend,Clear,18.86,22.725,59.0,27.999299999999998,8,17,25,weekends
6446,6447,2011-10-01,Winter,2011,October,4,Yes,Saturday,Weekend,Clear,18.04,21.97,57.99999999999999,27.999299999999998,2,6,8,weekends
6447,6448,2011-10-01,Winter,2011,October,5,Yes,Saturday,Weekend,Misty,18.04,21.97,62.0,19.999499999999998,1,4,5,weekends
6448,6449,2011-10-01,Winter,2011,October,6,Yes,Saturday,Weekend,Clear,17.22,21.21,67.0,22.0028,4,15,19,weekends
6449,6450,2011-10-01,Winter,2011,October,7,Yes,Saturday,Weekend,Light Snow,17.22,21.21,67.0,16.997899999999998,6,30,36,weekends
6450,6451,2011-10-01,Winter,2011,October,8,Yes,Saturday,Weekend,Misty,16.400000000000002,20.455000000000002,76.0,22.0028,9,58,67,weekends
6451,6452,2011-10-01,Winter,2011,October,9,Yes,Saturday,Weekend,Light Snow,16.400000000000002,20.455000000000002,82.0,23.9994,17,112,129,weekends
6452,6453,2011-10-01,Winter,2011,October,10,Yes,Saturday,Weekend,Light Snow,16.400000000000002,20.455000000000002,76.0,23.9994,21,100,121,weekends
6453,6454,2011-10-01,Winter,2011,October,11,Yes,Saturday,Weekend,Light Snow,15.58,19.695,82.0,22.0028,30,102,132,weekends
6454,6455,2011-10-01,Winter,2011,October,12,Yes,Saturday,Weekend,Misty,16.400000000000002,20.455000000000002,82.0,16.997899999999998,28,130,158,weekends
6455,6456,2011-10-01,Winter,2011,October,13,Yes,Saturday,Weekend,Misty,16.400000000000002,20.455000000000002,82.0,22.0028,27,98,125,weekends
6456,6457,2011-10-01,Winter,2011,October,14,Yes,Saturday,Weekend,Misty,17.22,21.21,71.0,23.9994,33,147,180,weekends
6457,6458,2011-10-01,Winter,2011,October,15,Yes,Saturday,Weekend,Misty,17.22,21.21,71.0,19.0012,41,154,195,weekends
6458,6459,2011-10-01,Winter,2011,October,16,Yes,Saturday,Weekend,Misty,16.400000000000002,20.455000000000002,76.0,19.999499999999998,58,165,223,weekends
6459,6460,2011-10-01,Winter,2011,October,17,Yes,Saturday,Weekend,Light Snow,16.400000000000002,20.455000000000002,76.0,12.998000000000001,58,170,228,weekends
6460,6461,2011-10-01,Winter,2011,October,18,Yes,Saturday,Weekend,Light Snow,15.58,19.695,87.0,15.001299999999999,23,117,140,weekends
6461,6462,2011-10-01,Winter,2011,October,19,Yes,Saturday,Weekend,Misty,15.58,19.695,82.0,12.998000000000001,27,99,126,weekends
6462,6463,2011-10-01,Winter,2011,October,20,Yes,Saturday,Weekend,Light Snow,14.76,18.18,87.0,7.0015,8,58,66,weekends
6463,6464,2011-10-01,Winter,2011,October,21,Yes,Saturday,Weekend,Light Snow,14.76,18.18,87.0,7.0015,3,53,56,weekends
6464,6465,2011-10-01,Winter,2011,October,22,Yes,Saturday,Weekend,Misty,14.76,17.424999999999997,93.0,15.001299999999999,12,58,70,weekends
6465,6466,2011-10-01,Winter,2011,October,23,Yes,Saturday,Weekend,Light Snow,14.76,17.424999999999997,93.0,15.001299999999999,8,57,65,weekends
6466,6467,2011-10-02,Winter,2011,October,0,Yes,Sunday,Weekend,Light Snow,14.76,16.665,93.0,19.999499999999998,4,43,47,weekends
6467,6468,2011-10-02,Winter,2011,October,1,Yes,Sunday,Weekend,Light Snow,13.940000000000001,15.909999999999998,87.0,16.997899999999998,1,23,24,weekends
6468,6469,2011-10-02,Winter,2011,October,2,Yes,Sunday,Weekend,Light Snow,13.940000000000001,15.15,87.0,19.999499999999998,3,27,30,weekends
6469,6470,2011-10-02,Winter,2011,October,3,Yes,Sunday,Weekend,Light Snow,13.940000000000001,15.909999999999998,87.0,19.0012,4,5,9,weekends
6470,6471,2011-10-02,Winter,2011,October,4,Yes,Sunday,Weekend,Misty,13.940000000000001,15.909999999999998,87.0,16.997899999999998,4,3,7,weekends
6471,6472,2011-10-02,Winter,2011,October,5,Yes,Sunday,Weekend,Clear,13.120000000000001,15.15,87.0,19.0012,0,7,7,weekends
6472,6473,2011-10-02,Winter,2011,October,6,Yes,Sunday,Weekend,Clear,13.120000000000001,15.909999999999998,81.0,11.0014,2,13,15,weekends
6473,6474,2011-10-02,Winter,2011,October,7,Yes,Sunday,Weekend,Clear,13.940000000000001,16.665,76.0,12.998000000000001,5,24,29,weekends
6474,6475,2011-10-02,Winter,2011,October,8,Yes,Sunday,Weekend,Misty,13.940000000000001,16.665,76.0,12.998000000000001,14,50,64,weekends
6475,6476,2011-10-02,Winter,2011,October,9,Yes,Sunday,Weekend,Clear,14.76,16.665,76.0,23.9994,19,96,115,weekends
6476,6477,2011-10-02,Winter,2011,October,10,Yes,Sunday,Weekend,Misty,14.76,16.665,71.0,19.0012,60,188,248,weekends
6477,6478,2011-10-02,Winter,2011,October,11,Yes,Sunday,Weekend,Misty,15.58,19.695,66.0,16.997899999999998,74,218,292,weekends
6478,6479,2011-10-02,Winter,2011,October,12,Yes,Sunday,Weekend,Misty,16.400000000000002,20.455000000000002,62.0,12.998000000000001,78,243,321,weekends
6479,6480,2011-10-02,Winter,2011,October,13,Yes,Sunday,Weekend,Light Snow,16.400000000000002,20.455000000000002,62.0,15.001299999999999,84,224,308,weekends
6480,6481,2011-10-02,Winter,2011,October,14,Yes,Sunday,Weekend,Light Snow,14.76,17.424999999999997,81.0,11.0014,61,195,256,weekends
6481,6482,2011-10-02,Winter,2011,October,15,Yes,Sunday,Weekend,Light Snow,14.76,16.665,81.0,16.997899999999998,29,144,173,weekends
6482,6483,2011-10-02,Winter,2011,October,16,Yes,Sunday,Weekend,Light Snow,14.76,17.424999999999997,87.0,12.998000000000001,44,162,206,weekends
6483,6484,2011-10-02,Winter,2011,October,17,Yes,Sunday,Weekend,Light Snow,14.76,17.424999999999997,87.0,11.0014,32,135,167,weekends
6484,6485,2011-10-02,Winter,2011,October,18,Yes,Sunday,Weekend,Misty,14.76,17.424999999999997,81.0,12.998000000000001,16,158,174,weekends
6485,6486,2011-10-02,Winter,2011,October,19,Yes,Sunday,Weekend,Misty,15.58,19.695,76.0,11.0014,34,128,162,weekends
6486,6487,2011-10-02,Winter,2011,October,20,Yes,Sunday,Weekend,Misty,14.76,16.665,76.0,16.997899999999998,16,71,87,weekends
6487,6488,2011-10-02,Winter,2011,October,21,Yes,Sunday,Weekend,Clear,14.76,17.424999999999997,71.0,15.001299999999999,17,71,88,weekends
6488,6489,2011-10-02,Winter,2011,October,22,Yes,Sunday,Weekend,Light Snow,14.76,18.18,81.0,6.0032,9,55,64,weekends
6489,6490,2011-10-02,Winter,2011,October,23,Yes,Sunday,Weekend,Clear,14.76,18.18,81.0,6.0032,6,19,25,weekends
6490,6491,2011-10-03,Winter,2011,October,0,Yes,Monday,Workingday,Clear,13.940000000000001,17.424999999999997,87.0,7.0015,3,13,16,weekdays
6491,6492,2011-10-03,Winter,2011,October,1,Yes,Monday,Workingday,Clear,14.76,18.18,81.0,6.0032,1,5,6,weekdays
6492,6493,2011-10-03,Winter,2011,October,2,Yes,Monday,Workingday,Clear,14.76,18.18,76.0,7.0015,0,4,4,weekdays
6493,6494,2011-10-03,Winter,2011,October,3,Yes,Monday,Workingday,Clear,14.76,18.94,81.0,0.0,1,6,7,weekdays
6494,6495,2011-10-03,Winter,2011,October,4,Yes,Monday,Workingday,Clear,13.940000000000001,17.424999999999997,87.0,7.0015,2,6,8,weekdays
6495,6496,2011-10-03,Winter,2011,October,5,Yes,Monday,Workingday,Misty,14.76,18.18,76.0,7.0015,4,17,21,weekdays
6496,6497,2011-10-03,Winter,2011,October,6,Yes,Monday,Workingday,Misty,14.76,18.94,71.0,0.0,3,91,94,weekdays
6497,6498,2011-10-03,Winter,2011,October,7,Yes,Monday,Workingday,Misty,14.76,17.424999999999997,71.0,8.9981,8,241,249,weekdays
6498,6499,2011-10-03,Winter,2011,October,8,Yes,Monday,Workingday,Misty,14.76,18.18,71.0,7.0015,13,359,372,weekdays
6499,6500,2011-10-03,Winter,2011,October,9,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,66.0,6.0032,12,141,153,weekdays
6500,6501,2011-10-03,Winter,2011,October,10,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,66.0,7.0015,19,82,101,weekdays
6501,6502,2011-10-03,Winter,2011,October,11,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,71.0,15.001299999999999,26,100,126,weekdays
6502,6503,2011-10-03,Winter,2011,October,12,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,71.0,8.9981,29,118,147,weekdays
6503,6504,2011-10-03,Winter,2011,October,13,Yes,Monday,Workingday,Light Snow,17.22,21.21,67.0,11.0014,16,102,118,weekdays
6504,6505,2011-10-03,Winter,2011,October,14,Yes,Monday,Workingday,Light Snow,16.400000000000002,20.455000000000002,76.0,0.0,26,94,120,weekdays
6505,6506,2011-10-03,Winter,2011,October,15,Yes,Monday,Workingday,Light Snow,16.400000000000002,20.455000000000002,76.0,0.0,22,79,101,weekdays
6506,6507,2011-10-03,Winter,2011,October,16,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,76.0,7.0015,16,202,218,weekdays
6507,6508,2011-10-03,Winter,2011,October,17,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,76.0,11.0014,40,455,495,weekdays
6508,6509,2011-10-03,Winter,2011,October,18,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,76.0,11.0014,28,384,412,weekdays
6509,6510,2011-10-03,Winter,2011,October,19,Yes,Monday,Workingday,Clear,16.400000000000002,20.455000000000002,76.0,0.0,15,300,315,weekdays
6510,6511,2011-10-03,Winter,2011,October,20,Yes,Monday,Workingday,Light Snow,16.400000000000002,20.455000000000002,82.0,0.0,13,191,204,weekdays
6511,6512,2011-10-03,Winter,2011,October,21,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,82.0,0.0,10,128,138,weekdays
6512,6513,2011-10-03,Winter,2011,October,22,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,82.0,0.0,12,79,91,weekdays
6513,6514,2011-10-03,Winter,2011,October,23,Yes,Monday,Workingday,Misty,16.400000000000002,20.455000000000002,82.0,7.0015,11,43,54,weekdays
6514,6515,2011-10-04,Winter,2011,October,0,Yes,Tuesday,Workingday,Misty,16.400000000000002,20.455000000000002,87.0,6.0032,5,22,27,weekdays
6515,6516,2011-10-04,Winter,2011,October,1,Yes,Tuesday,Workingday,Misty,16.400000000000002,20.455000000000002,87.0,7.0015,1,8,9,weekdays
6516,6517,2011-10-04,Winter,2011,October,2,Yes,Tuesday,Workingday,Misty,16.400000000000002,20.455000000000002,87.0,0.0,1,2,3,weekdays
6517,6518,2011-10-04,Winter,2011,October,3,Yes,Tuesday,Workingday,Clear,16.400000000000002,20.455000000000002,82.0,7.0015,3,3,6,weekdays
6518,6519,2011-10-04,Winter,2011,October,4,Yes,Tuesday,Workingday,Clear,16.400000000000002,20.455000000000002,82.0,6.0032,3,4,7,weekdays
6519,6520,2011-10-04,Winter,2011,October,5,Yes,Tuesday,Workingday,Clear,16.400000000000002,20.455000000000002,82.0,8.9981,2,25,27,weekdays
6520,6521,2011-10-04,Winter,2011,October,6,Yes,Tuesday,Workingday,Clear,16.400000000000002,20.455000000000002,82.0,7.0015,3,109,112,weekdays
6521,6522,2011-10-04,Winter,2011,October,7,Yes,Tuesday,Workingday,Clear,17.22,21.21,82.0,19.0012,11,298,309,weekdays
6522,6523,2011-10-04,Winter,2011,October,8,Yes,Tuesday,Workingday,Clear,18.04,21.97,77.0,15.001299999999999,28,372,400,weekdays
6523,6524,2011-10-04,Winter,2011,October,9,Yes,Tuesday,Workingday,Clear,18.86,22.725,67.0,16.997899999999998,19,168,187,weekdays
6524,6525,2011-10-04,Winter,2011,October,10,Yes,Tuesday,Workingday,Clear,19.68,23.485,67.0,19.0012,19,107,126,weekdays
6525,6526,2011-10-04,Winter,2011,October,11,Yes,Tuesday,Workingday,Clear,22.14,25.759999999999998,64.0,19.0012,22,102,124,weekdays
6526,6527,2011-10-04,Winter,2011,October,12,Yes,Tuesday,Workingday,Clear,22.96,26.515,56.00000000000001,19.999499999999998,39,160,199,weekdays
6527,6528,2011-10-04,Winter,2011,October,13,Yes,Tuesday,Workingday,Clear,22.96,26.515,56.00000000000001,19.999499999999998,20,153,173,weekdays
6528,6529,2011-10-04,Winter,2011,October,14,Yes,Tuesday,Workingday,Clear,23.779999999999998,27.275,53.0,16.997899999999998,27,156,183,weekdays
6529,6530,2011-10-04,Winter,2011,October,15,Yes,Tuesday,Workingday,Clear,23.779999999999998,27.275,56.00000000000001,19.0012,28,166,194,weekdays
6530,6531,2011-10-04,Winter,2011,October,16,Yes,Tuesday,Workingday,Clear,23.779999999999998,27.275,56.00000000000001,22.0028,36,273,309,weekdays
6531,6532,2011-10-04,Winter,2011,October,17,Yes,Tuesday,Workingday,Clear,22.96,26.515,60.0,26.0027,55,530,585,weekdays
6532,6533,2011-10-04,Winter,2011,October,18,Yes,Tuesday,Workingday,Clear,22.14,25.759999999999998,64.0,19.0012,68,456,524,weekdays
6533,6534,2011-10-04,Winter,2011,October,19,Yes,Tuesday,Workingday,Clear,21.32,25.0,68.0,15.001299999999999,35,310,345,weekdays
6534,6535,2011-10-04,Winter,2011,October,20,Yes,Tuesday,Workingday,Clear,21.32,25.0,68.0,15.001299999999999,25,236,261,weekdays
6535,6536,2011-10-04,Winter,2011,October,21,Yes,Tuesday,Workingday,Clear,20.5,24.240000000000002,72.0,8.9981,22,144,166,weekdays
6536,6537,2011-10-04,Winter,2011,October,22,Yes,Tuesday,Workingday,Clear,20.5,24.240000000000002,72.0,8.9981,8,106,114,weekdays
6537,6538,2011-10-04,Winter,2011,October,23,Yes,Tuesday,Workingday,Clear,19.68,23.485,77.0,8.9981,6,60,66,weekdays
6538,6539,2011-10-05,Winter,2011,October,0,Yes,Wednesday,Workingday,Clear,19.68,23.485,77.0,8.9981,7,36,43,weekdays
6539,6540,2011-10-05,Winter,2011,October,1,Yes,Wednesday,Workingday,Clear,19.68,23.485,77.0,11.0014,4,7,11,weekdays
6540,6541,2011-10-05,Winter,2011,October,2,Yes,Wednesday,Workingday,Clear,18.86,22.725,82.0,11.0014,1,2,3,weekdays
6541,6542,2011-10-05,Winter,2011,October,3,Yes,Wednesday,Workingday,Clear,18.86,22.725,82.0,7.0015,1,5,6,weekdays
6542,6543,2011-10-05,Winter,2011,October,4,Yes,Wednesday,Workingday,Clear,18.04,21.97,88.0,0.0,1,4,5,weekdays
6543,6544,2011-10-05,Winter,2011,October,5,Yes,Wednesday,Workingday,Clear,18.04,21.97,82.0,8.9981,3,29,32,weekdays
6544,6545,2011-10-05,Winter,2011,October,6,Yes,Wednesday,Workingday,Clear,18.04,21.97,82.0,7.0015,5,112,117,weekdays
6545,6546,2011-10-05,Winter,2011,October,7,Yes,Wednesday,Workingday,Clear,18.86,22.725,77.0,7.0015,9,292,301,weekdays
6546,6547,2011-10-05,Winter,2011,October,8,Yes,Wednesday,Workingday,Clear,21.32,25.0,63.0,0.0,26,441,467,weekdays
6547,6548,2011-10-05,Winter,2011,October,9,Yes,Wednesday,Workingday,Clear,22.14,25.759999999999998,60.0,19.999499999999998,32,187,219,weekdays
6548,6549,2011-10-05,Winter,2011,October,10,Yes,Wednesday,Workingday,Clear,22.96,26.515,56.00000000000001,26.0027,30,103,133,weekdays
6549,6550,2011-10-05,Winter,2011,October,11,Yes,Wednesday,Workingday,Clear,24.599999999999998,31.06,46.0,19.0012,32,138,170,weekdays
6550,6551,2011-10-05,Winter,2011,October,12,Yes,Wednesday,Workingday,Clear,25.419999999999998,31.06,43.0,22.0028,34,180,214,weekdays
6551,6552,2011-10-05,Winter,2011,October,13,Yes,Wednesday,Workingday,Clear,26.240000000000002,31.06,41.0,15.001299999999999,30,189,219,weekdays
6552,6553,2011-10-05,Winter,2011,October,14,Yes,Wednesday,Workingday,Clear,26.240000000000002,31.06,41.0,19.0012,34,156,190,weekdays
6553,6554,2011-10-05,Winter,2011,October,15,Yes,Wednesday,Workingday,Clear,26.240000000000002,31.06,47.0,19.0012,35,147,182,weekdays
